LINE	STATUS	COUNT	SIGNATURE	LEMMA	DIAC_AR	DIAC	FREQ	QC	COMMENTS	PATTERN	STEM	BW	GLOSS	COND-S	COND-T	PREF-CAT	STEM-CAT	SUFF-CAT	FEATS	DEBUG	COLOR
40	OK-ZERO-E0-DEFINITE	0	NOM.MP.DN.P0.E0	Ealiy~			6476			None	[Ealiy~]			[-]	[MP]					FSE0 PS0 PP0	1
41	OK-ZERO-E0-DEFINITE	0	NOM.MP.DG.P0.E0	Ealiy~			6476			None	[Ealiy~]			[-]	[MP]					FSE0 PS0 PP0	0
42	OK-ZERO-E0-DEFINITE	0	NOM.MP.DA.P0.E0	Ealiy~			6476			None	[Ealiy~]			[-]	[MP]					FSE0 PS0 PP0	1
43	OK-ONE	1	NOM.MP.CN.E0	Ealiy~	عَلِيُّوهُ	Ealiy~uwhu	6476			None	[Ealiy~]	Ealiy~/ADJ+uw/NSUFF_MASC_PL_NOM_POSS+hu/POSS_PRON_3MS	supreme;high	[-]	[MP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:MP+POSS_PRON+enc0+w-suff]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#^ay+#^i+#^iy+#^i||#^ay||#^iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w+#iy+#o'-con+#o'-dis+#u&+#w'+POSS_PRON-iy+POSS_PRON-iy]	pos:adj gen:m num:p cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	0
44	OK-ONE	1	NOM.MP.CG.E0	Ealiy~	عَلِيِّيهِ	Ealiy~iyhi	6476			None	[Ealiy~]	Ealiy~/ADJ+iy/NSUFF_MASC_PL_GEN_POSS+hu/POSS_PRON_3MS	supreme;high	[-]	[MP]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:#^iy+MP+POSS_PRON+enc0+y-suff]_[CT:#^i||#^ay||#^iy]_[CF:!#^i+#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w+#iy+#o'-con+#o'-dis+#u&+#w']	pos:adj gen:m num:p cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	1
45	OK-ONE	1	NOM.MP.CA.E0	Ealiy~	عَلِيِّيهِ	Ealiy~iyhi	6476			None	[Ealiy~]	Ealiy~/ADJ+iy/NSUFF_MASC_PL_ACC_POSS+hu/POSS_PRON_3MS	supreme;high	[-]	[MP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:#^iy+MP+POSS_PRON+enc0+y-suff]_[CT:#^i||#^ay||#^iy]_[CF:!#^i+#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w+#iy+#o'-con+#o'-dis+#u&+#w']	pos:adj gen:m num:p cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 PP0 FSE0	0
46	OK-ONE	1	NOM.FS.DN.P0	Eal~Am	العَلّامَةُ	AlEal~Amapu	6490			None	[Eal~Am]	Al/DET+Eal~Am/ADJ+ap/NSUFF_FEM_SG+u/CASE_DEF_NOM	expert	[-]	[FS]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DN]_[CS:FS]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w']	pos:adj gen:f num:s cas:n enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0	1
47	OK-ONE	1	NOM.FS.DG.P0	Eal~Am	العَلّامَةِ	AlEal~Amapi	6490			None	[Eal~Am]	Al/DET+Eal~Am/ADJ+ap/NSUFF_FEM_SG+i/CASE_DEF_GEN	expert	[-]	[FS]	P:[Nom.Pr.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DG]_[CS:FS]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+X100]	pos:adj gen:f num:s cas:g enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0	0
48	OK-ONE	1	NOM.FS.DA.P0	Eal~Am	العَلّامَةَ	AlEal~Amapa	6490			None	[Eal~Am]	Al/DET+Eal~Am/ADJ+ap/NSUFF_FEM_SG+a/CASE_DEF_ACC	expert	[-]	[FS]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DA]_[CS:FS]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w']	pos:adj gen:f num:s cas:a enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0	1
49	OK-ONE	1	NOM.FS.IN	Eal~Am	عَلّامَةٌ	Eal~AmapN	6490			None	[Eal~Am]	Eal~Am/ADJ+ap/NSUFF_FEM_SG+N/CASE_INDEF_NOM	expert	[-]	[FS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IN]_[CS:FS]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#dip+#iy+#o'-con+#o'-dis+#u&+#w']	pos:adj gen:f num:s cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	0
50	OK-ONE	1	NOM.FS.IG	Eal~Am	عَلّامَةٍ	Eal~AmapK	6490			None	[Eal~Am]	Eal~Am/ADJ+ap/NSUFF_FEM_SG+K/CASE_INDEF_GEN	expert	[-]	[FS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IG]_[CS:FS]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#dip+#iy+#o'-con+#o'-dis+#u&+#w'+X100]	pos:adj gen:f num:s cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	1
51	OK-ONE	1	NOM.FS.IA	Eal~Am	عَلّامَةً	Eal~AmapF	6490			None	[Eal~Am]	Eal~Am/ADJ+ap/NSUFF_FEM_SG+F/CASE_INDEF_ACC	expert	[-]	[FS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IA]_[CS:FS]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#dip+#iy+#o'-con+#o'-dis+#u&+#w']	pos:adj gen:f num:s cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	0
52	OK-ONE	1	NOM.FS.CN	Eal~Am	عَلّامَةُ	Eal~Amapu	6490			None	[Eal~Am]	Eal~Am/ADJ+ap/NSUFF_FEM_SG+u/CASE_DEF_NOM	expert	[-]	[FS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:FS]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+POSS_PRON+POSS_PRON-iy]	pos:adj gen:f num:s cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	1
53	OK-ONE	1	NOM.FS.CG	Eal~Am	عَلّامَةِ	Eal~Amapi	6490			None	[Eal~Am]	Eal~Am/ADJ+ap/NSUFF_FEM_SG+i/CASE_DEF_GEN	expert	[-]	[FS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:FS]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+POSS_PRON+POSS_PRON-iy+X100]	pos:adj gen:f num:s cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	0
54	OK-ONE	1	NOM.FS.CA	Eal~Am	عَلّامَةَ	Eal~Amapa	6490			None	[Eal~Am]	Eal~Am/ADJ+ap/NSUFF_FEM_SG+a/CASE_DEF_ACC	expert	[-]	[FS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:FS]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+POSS_PRON+POSS_PRON-iy]	pos:adj gen:f num:s cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	1
55	OK-ZERO-E0-DEFINITE	0	NOM.FS.DN.P0.E0	Eal~Am			6490			None	[Eal~Am]			[-]	[FS]					XPos0 FSE0 PS0 PP0	0
56	OK-ZERO-E0-DEFINITE	0	NOM.FS.DG.P0.E0	Eal~Am			6490			None	[Eal~Am]			[-]	[FS]					XPos0 FSE0 PS0 PP0	1
57	OK-ZERO-E0-DEFINITE	0	NOM.FS.DA.P0.E0	Eal~Am			6490			None	[Eal~Am]			[-]	[FS]					XPos0 FSE0 PS0 PP0	0
58	OK-ONE	1	NOM.FS.CN.E0	Eal~Am	عَلّامَتُهُ	Eal~Amatuhu	6490			None	[Eal~Am]	Eal~Am/ADJ+ap/NSUFF_FEM_SG+u/CASE_DEF_NOM+hu/POSS_PRON_3MS	expert	[-]	[FS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:FS+POSS_PRON+enc0]_[CT:POSS_PRON]_[CF:#A'+#A'-w+#A'@w+#A}iy+#^ay+#^i+#^iy+#^i||#^ay||#^iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+POSS_PRON-iy]	pos:adj gen:f num:s cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	1
59	OK-ONE	1	NOM.FS.CG.E0	Eal~Am	عَلّامَتِهِ	Eal~Amatihi	6490			None	[Eal~Am]	Eal~Am/ADJ+ap/NSUFF_FEM_SG+i/CASE_DEF_GEN+hu/POSS_PRON_3MS	expert	[-]	[FS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:#^i+FS+POSS_PRON+enc0]_[CT:#^i||#^ay||#^iy+POSS_PRON]_[CF:!#^i+#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+POSS_PRON-iy+X100]	pos:adj gen:f num:s cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	0
60	OK-ONE	1	NOM.FS.CA.E0	Eal~Am	عَلّامَتَهُ	Eal~Amatahu	6490			None	[Eal~Am]	Eal~Am/ADJ+ap/NSUFF_FEM_SG+a/CASE_DEF_ACC+hu/POSS_PRON_3MS	expert	[-]	[FS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:FS+POSS_PRON+enc0]_[CT:POSS_PRON]_[CF:#A'+#A'-w+#A'@w+#A}iy+#^ay+#^i+#^iy+#^i||#^ay||#^iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+POSS_PRON-iy]	pos:adj gen:f num:s cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	1
61	OK-ONE	1	NOM.FD.DN.P0	Eal~Am	العَلّامَتانِ	AlEal~AmatAni	6489			None	[Eal~Am]	Al/DET+Eal~Am/ADJ+atAni/NSUFF_FEM_DU_NOM	expert	[-]	[FD]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DN]_[CS:FD]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w']	pos:adj gen:f num:d cas:n enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0	0
62	OK-ONE	1	NOM.FD.DG.P0	Eal~Am	العَلّامَتَيْنِ	AlEal~Amatayoni	6489			None	[Eal~Am]	Al/DET+Eal~Am/ADJ+atayoni/NSUFF_FEM_DU_GEN	expert	[-]	[FD]	P:[Nom.Pr.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DG]_[CS:FD]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w']	pos:adj gen:f num:d cas:g enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0	1
63	OK-ONE	1	NOM.FD.DA.P0	Eal~Am	العَلّامَتَيْنِ	AlEal~Amatayoni	6489			None	[Eal~Am]	Al/DET+Eal~Am/ADJ+atayoni/NSUFF_FEM_DU_ACC	expert	[-]	[FD]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DA]_[CS:FD]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w']	pos:adj gen:f num:d cas:a enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0	0
64	OK-ONE	1	NOM.FD.IN	Eal~Am	عَلّامَتانِ	Eal~AmatAni	6489			None	[Eal~Am]	Eal~Am/ADJ+atAni/NSUFF_FEM_DU_NOM	expert	[-]	[FD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IN]_[CS:FD]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w']	pos:adj gen:f num:d cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	1
65	OK-ONE	1	NOM.FD.IG	Eal~Am	عَلّامَتَيْنِ	Eal~Amatayoni	6489			None	[Eal~Am]	Eal~Am/ADJ+atayoni/NSUFF_FEM_DU_GEN	expert	[-]	[FD]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IG]_[CS:FD]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w']	pos:adj gen:f num:d cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	0
66	OK-ONE	1	NOM.FD.IA	Eal~Am	عَلّامَتَيْنِ	Eal~Amatayoni	6489			None	[Eal~Am]	Eal~Am/ADJ+atayoni/NSUFF_FEM_DU_ACC	expert	[-]	[FD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IA]_[CS:FD]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w']	pos:adj gen:f num:d cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	1
67	OK-ONE	1	NOM.FD.CN	Eal~Am	عَلّامَتا	Eal~AmatA	6489			None	[Eal~Am]	Eal~Am/ADJ+atA/NSUFF_FEM_DU_NOM_POSS	expert	[-]	[FD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:#^A+FD]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w']	pos:adj gen:f num:d cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	0
68	OK-ONE	1	NOM.FD.CG	Eal~Am	عَلّامَتَيْ	Eal~Amatayo	6489			None	[Eal~Am]	Eal~Am/ADJ+atayo/NSUFF_FEM_DU_GEN_POSS	expert	[-]	[FD]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:#^ay+FD]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+POSS_PRON-iy+POSS_PRON-iy]	pos:adj gen:f num:d cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	1
69	OK-ONE	1	NOM.FD.CA	Eal~Am	عَلّامَتَيْ	Eal~Amatayo	6489			None	[Eal~Am]	Eal~Am/ADJ+atayo/NSUFF_FEM_DU_ACC_POSS	expert	[-]	[FD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:#^ay+FD]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+POSS_PRON-iy+POSS_PRON-iy]	pos:adj gen:f num:d cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	0
70	OK-ZERO-E0-DEFINITE	0	NOM.FD.DN.P0.E0	Eal~Am			6489			None	[Eal~Am]			[-]	[FD]					XPos0 FSE0 PS0 PP0	1
71	OK-ZERO-E0-DEFINITE	0	NOM.FD.DG.P0.E0	Eal~Am			6489			None	[Eal~Am]			[-]	[FD]					XPos0 FSE0 PS0 PP0	0
72	OK-ZERO-E0-DEFINITE	0	NOM.FD.DA.P0.E0	Eal~Am			6489			None	[Eal~Am]			[-]	[FD]					XPos0 FSE0 PS0 PP0	1
73	OK-ONE	1	NOM.FD.CN.E0	Eal~Am	عَلّامَتاهُ	Eal~AmatAhu	6489			None	[Eal~Am]	Eal~Am/ADJ+atA/NSUFF_FEM_DU_NOM_POSS+hu/POSS_PRON_3MS	expert	[-]	[FD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:#^A+FD+POSS_PRON+enc0]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#^ay+#^i+#^iy+#^i||#^ay||#^iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w']	pos:adj gen:f num:d cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	0
74	OK-ONE	1	NOM.FD.CG.E0	Eal~Am	عَلّامَتَيْهِ	Eal~Amatayohi	6489			None	[Eal~Am]	Eal~Am/ADJ+atayo/NSUFF_FEM_DU_GEN_POSS+hu/POSS_PRON_3MS	expert	[-]	[FD]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:#^ay+FD+POSS_PRON+enc0]_[CT:#^i||#^ay||#^iy]_[CF:!#^i+#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+POSS_PRON-iy+POSS_PRON-iy]	pos:adj gen:f num:d cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	1
75	OK-ONE	1	NOM.FD.CA.E0	Eal~Am	عَلّامَتَيْهِ	Eal~Amatayohi	6489			None	[Eal~Am]	Eal~Am/ADJ+atayo/NSUFF_FEM_DU_ACC_POSS+hu/POSS_PRON_3MS	expert	[-]	[FD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:#^ay+FD+POSS_PRON+enc0]_[CT:#^i||#^ay||#^iy]_[CF:!#^i+#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+POSS_PRON-iy+POSS_PRON-iy]	pos:adj gen:f num:d cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	0
76	OK-ONE	1	NOM.FP.DN.P0	Eal~Am	العَلّاماتُ	AlEal~AmAtu	6485			None	[Eal~Am]	Al/DET+Eal~Am/ADJ+At/NSUFF_FEM_PL+u/CASE_DEF_NOM	expert	[-]	[FP]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DN]_[CS:FP]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w']	pos:adj gen:f num:p cas:n enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0	1
77	OK-ONE	1	NOM.FP.DG.P0	Eal~Am	العَلّاماتِ	AlEal~AmAti	6485			None	[Eal~Am]	Al/DET+Eal~Am/ADJ+At/NSUFF_FEM_PL+i/CASE_DEF_GEN	expert	[-]	[FP]	P:[Nom.Pr.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DG]_[CS:FP]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w']	pos:adj gen:f num:p cas:g enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0	0
78	OK-ONE	1	NOM.FP.DA.P0	Eal~Am	العَلّاماتِ	AlEal~AmAti	6485			None	[Eal~Am]	Al/DET+Eal~Am/ADJ+At/NSUFF_FEM_PL+i/CASE_DEF_ACC	expert	[-]	[FP]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DA]_[CS:FP]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w']	pos:adj gen:f num:p cas:a enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0	1
79	OK-ONE	1	NOM.FP.IN	Eal~Am	عَلّاماتٌ	Eal~AmAtN	6485			None	[Eal~Am]	Eal~Am/ADJ+At/NSUFF_FEM_PL+N/CASE_INDEF_NOM	expert	[-]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IN]_[CS:FP]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w']	pos:adj gen:f num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	0
80	OK-ONE	1	NOM.FP.IG	Eal~Am	عَلّاماتٍ	Eal~AmAtK	6485			None	[Eal~Am]	Eal~Am/ADJ+At/NSUFF_FEM_PL+K/CASE_INDEF_GEN	expert	[-]	[FP]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IG]_[CS:FP]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w']	pos:adj gen:f num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	1
81	OK-ONE	1	NOM.FP.IA	Eal~Am	عَلّاماتٍ	Eal~AmAtK	6485			None	[Eal~Am]	Eal~Am/ADJ+At/NSUFF_FEM_PL+K/CASE_INDEF_ACC	expert	[-]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IA]_[CS:FP]_[CT:-]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w']	pos:adj gen:f num:p cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK PS0 XPos0 PP0 FSE0	0
