LINE	STATUS	COUNT	SIGNATURE	LEMMA	DIAC_AR	DIAC	FREQ	QC	COMMENTS	PATTERN	STEM	BW	GLOSS	COND-S	COND-T	PREF-CAT	STEM-CAT	SUFF-CAT	FEATS	DEBUG	COLOR
50	OK-ONE	1	NOM.FS.IG	Ealiy~	عَلِيَّةٍ	Ealiy~apK	6493			None	[Ealiy~]	Ealiy~/ADJ+ap/NSUFF_FEM_SG+K/CASE_INDEF_GEN	supreme;high	[-]	[FS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IG]_[CS:FS]_[CT:-]_[CF:@dip+X100]	pos:adj gen:f num:s cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
51	OK-ONE	1	NOM.FS.IA	Ealiy~	عَلِيَّةً	Ealiy~apF	6493			None	[Ealiy~]	Ealiy~/ADJ+ap/NSUFF_FEM_SG+F/CASE_INDEF_ACC	supreme;high	[-]	[FS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IA]_[CS:FS]_[CT:-]_[CF:@dip]	pos:adj gen:f num:s cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
52	OK-ONE	1	NOM.FS.CN	Ealiy~	عَلِيَّةُ	Ealiy~apu	6493			None	[Ealiy~]	Ealiy~/ADJ+ap/NSUFF_FEM_SG+u/CASE_DEF_NOM	supreme;high	[-]	[FS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:FS]_[CT:-]_[CF:C:POSSPRON+C:POSSPRON-iy]	pos:adj gen:f num:s cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
53	OK-ONE	1	NOM.FS.CG	Ealiy~	عَلِيَّةِ	Ealiy~api	6493			None	[Ealiy~]	Ealiy~/ADJ+ap/NSUFF_FEM_SG+i/CASE_DEF_GEN	supreme;high	[-]	[FS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:FS]_[CT:-]_[CF:C:POSSPRON+C:POSSPRON-iy+X100]	pos:adj gen:f num:s cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
54	OK-ONE	1	NOM.FS.CA	Ealiy~	عَلِيَّةَ	Ealiy~apa	6493			None	[Ealiy~]	Ealiy~/ADJ+ap/NSUFF_FEM_SG+a/CASE_DEF_ACC	supreme;high	[-]	[FS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:FS]_[CT:-]_[CF:C:POSSPRON+C:POSSPRON-iy]	pos:adj gen:f num:s cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
55	OK-ZERO-E0-DEFINITE	0	NOM.FS.DN.E0	Ealiy~			6493			None	[Ealiy~]			[-]	[FS]					FSE0 M0 PS0	0
56	OK-ZERO-E0-DEFINITE	0	NOM.FS.DG.E0	Ealiy~			6493			None	[Ealiy~]			[-]	[FS]					FSE0 M0 PS0	1
57	OK-ZERO-E0-DEFINITE	0	NOM.FS.DA.E0	Ealiy~			6493			None	[Ealiy~]			[-]	[FS]					FSE0 M0 PS0	0
58	CHECK-GT-ONE	2	NOM.FS.CN.E0	Ealiy~	عَلِيَّةُهُ	Ealiy~apuhu	6493			None	[Ealiy~]	Ealiy~/ADJ+ap/NSUFF_FEM_SG+u/CASE_DEF_NOM+hu/POSS_PRON_3MS	supreme;high	[-]	[FS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:C:POSS_PRON+FS]_[CT:-]_[CF:C:POSSPRON+C:POSSPRON-iy+C:ay#+C:i#+C:i#||C:ay#||C:iy#+C:iy#]	pos:adj gen:f num:s cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
59	CHECK-GT-ONE	2	NOM.FS.CN.E0	Ealiy~	عَلِيَّتُهُ	Ealiy~atuhu	6493			None	[Ealiy~]	Ealiy~/ADJ+ap/NSUFF_FEM_SG+u/CASE_DEF_NOM+hu/POSS_PRON_3MS	supreme;high	[-]	[FS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:C:POSS_PRON+FS]_[CT:C:POSS_PRON]_[CF:C:POSSPRON-iy+C:ay#+C:i#+C:i#||C:ay#||C:iy#+C:iy#]	pos:adj gen:f num:s cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
60	CHECK-GT-ONE	2	NOM.FS.CG.E0	Ealiy~	عَلِيَّتِهِ	Ealiy~atihi	6493			None	[Ealiy~]	Ealiy~/ADJ+ap/NSUFF_FEM_SG+i/CASE_DEF_GEN+hu/POSS_PRON_3MS	supreme;high	[-]	[FS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:C:POSS_PRON+C:i#+FS]_[CT:C:POSS_PRON+C:i#||C:ay#||C:iy#]_[CF:!C:i#+C:POSSPRON-iy+X100]	pos:adj gen:f num:s cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
61	CHECK-GT-ONE	2	NOM.FS.CG.E0	Ealiy~	عَلِيَّةِهُ	Ealiy~apihu	6493			None	[Ealiy~]	Ealiy~/ADJ+ap/NSUFF_FEM_SG+i/CASE_DEF_GEN+hu/POSS_PRON_3MS	supreme;high	[-]	[FS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:C:POSS_PRON+FS]_[CT:-]_[CF:C:POSSPRON+C:POSSPRON-iy+C:ay#+C:i#+C:i#||C:ay#||C:iy#+C:iy#+X100]	pos:adj gen:f num:s cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
62	CHECK-GT-ONE	2	NOM.FS.CA.E0	Ealiy~	عَلِيَّتَهُ	Ealiy~atahu	6493			None	[Ealiy~]	Ealiy~/ADJ+ap/NSUFF_FEM_SG+a/CASE_DEF_ACC+hu/POSS_PRON_3MS	supreme;high	[-]	[FS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:C:POSS_PRON+FS]_[CT:C:POSS_PRON]_[CF:C:POSSPRON-iy+C:ay#+C:i#+C:i#||C:ay#||C:iy#+C:iy#]	pos:adj gen:f num:s cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
63	CHECK-GT-ONE	2	NOM.FS.CA.E0	Ealiy~	عَلِيَّةَهُ	Ealiy~apahu	6493			None	[Ealiy~]	Ealiy~/ADJ+ap/NSUFF_FEM_SG+a/CASE_DEF_ACC+hu/POSS_PRON_3MS	supreme;high	[-]	[FS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:C:POSS_PRON+FS]_[CT:-]_[CF:C:POSSPRON+C:POSSPRON-iy+C:ay#+C:i#+C:i#||C:ay#||C:iy#+C:iy#]	pos:adj gen:f num:s cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
64	OK-ONE	1	NOM.FD.DN	Ealiy~	عَلِيَّتانِ	Ealiy~atAni	6492			None	[Ealiy~]	Ealiy~/ADJ+atAni/NSUFF_FEM_DU_NOM	supreme;high	[-]	[FD]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DN]_[CS:FD]_[CT:-]_[CF:-]	pos:adj gen:f num:d cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
65	OK-ONE	1	NOM.FD.DG	Ealiy~	عَلِيَّتَيْنِ	Ealiy~atayoni	6492			None	[Ealiy~]	Ealiy~/ADJ+atayoni/NSUFF_FEM_DU_GEN	supreme;high	[-]	[FD]	P:[Nom.Pr.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DG]_[CS:FD]_[CT:-]_[CF:-]	pos:adj gen:f num:d cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
66	OK-ONE	1	NOM.FD.DA	Ealiy~	عَلِيَّتَيْنِ	Ealiy~atayoni	6492			None	[Ealiy~]	Ealiy~/ADJ+atayoni/NSUFF_FEM_DU_ACC	supreme;high	[-]	[FD]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DA]_[CS:FD]_[CT:-]_[CF:-]	pos:adj gen:f num:d cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
67	OK-ONE	1	NOM.FD.IN	Ealiy~	عَلِيَّتانِ	Ealiy~atAni	6492			None	[Ealiy~]	Ealiy~/ADJ+atAni/NSUFF_FEM_DU_NOM	supreme;high	[-]	[FD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IN]_[CS:FD]_[CT:-]_[CF:-]	pos:adj gen:f num:d cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
68	OK-ONE	1	NOM.FD.IG	Ealiy~	عَلِيَّتَيْنِ	Ealiy~atayoni	6492			None	[Ealiy~]	Ealiy~/ADJ+atayoni/NSUFF_FEM_DU_GEN	supreme;high	[-]	[FD]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IG]_[CS:FD]_[CT:-]_[CF:-]	pos:adj gen:f num:d cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
69	OK-ONE	1	NOM.FD.IA	Ealiy~	عَلِيَّتَيْنِ	Ealiy~atayoni	6492			None	[Ealiy~]	Ealiy~/ADJ+atayoni/NSUFF_FEM_DU_ACC	supreme;high	[-]	[FD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IA]_[CS:FD]_[CT:-]_[CF:-]	pos:adj gen:f num:d cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
70	OK-ONE	1	NOM.FD.CN	Ealiy~	عَلِيَّتا	Ealiy~atA	6492			None	[Ealiy~]	Ealiy~/ADJ+atA/NSUFF_FEM_DU_NOM_POSS	supreme;high	[-]	[FD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:C:A#+FD]_[CT:-]_[CF:-]	pos:adj gen:f num:d cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
71	OK-ONE	1	NOM.FD.CG	Ealiy~	عَلِيَّتَيْ	Ealiy~atayo	6492			None	[Ealiy~]	Ealiy~/ADJ+atayo/NSUFF_FEM_DU_GEN_POSS	supreme;high	[-]	[FD]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:C:ay#+FD]_[CT:-]_[CF:C:POSSPRON-iy+C:POSS_PRON-iy]	pos:adj gen:f num:d cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
72	OK-ONE	1	NOM.FD.CA	Ealiy~	عَلِيَّتَيْ	Ealiy~atayo	6492			None	[Ealiy~]	Ealiy~/ADJ+atayo/NSUFF_FEM_DU_ACC_POSS	supreme;high	[-]	[FD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:C:ay#+FD]_[CT:-]_[CF:C:POSSPRON-iy+C:POSS_PRON-iy]	pos:adj gen:f num:d cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
73	OK-ZERO-E0-DEFINITE	0	NOM.FD.DN.E0	Ealiy~			6492			None	[Ealiy~]			[-]	[FD]					FSE0 M0 PS0	1
74	OK-ZERO-E0-DEFINITE	0	NOM.FD.DG.E0	Ealiy~			6492			None	[Ealiy~]			[-]	[FD]					FSE0 M0 PS0	0
75	OK-ZERO-E0-DEFINITE	0	NOM.FD.DA.E0	Ealiy~			6492			None	[Ealiy~]			[-]	[FD]					FSE0 M0 PS0	1
76	OK-ONE	1	NOM.FD.CN.E0	Ealiy~	عَلِيَّتاهُ	Ealiy~atAhu	6492			None	[Ealiy~]	Ealiy~/ADJ+atA/NSUFF_FEM_DU_NOM_POSS+hu/POSS_PRON_3MS	supreme;high	[-]	[FD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:C:A#+C:POSS_PRON+FD]_[CT:-]_[CF:C:ay#+C:i#+C:i#||C:ay#||C:iy#+C:iy#]	pos:adj gen:f num:d cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
77	OK-ONE	1	NOM.FD.CG.E0	Ealiy~	عَلِيَّتَيْهِ	Ealiy~atayohi	6492			None	[Ealiy~]	Ealiy~/ADJ+atayo/NSUFF_FEM_DU_GEN_POSS+hu/POSS_PRON_3MS	supreme;high	[-]	[FD]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:C:POSS_PRON+C:ay#+FD]_[CT:C:i#||C:ay#||C:iy#]_[CF:!C:i#+C:POSSPRON-iy+C:POSS_PRON-iy]	pos:adj gen:f num:d cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
78	OK-ONE	1	NOM.FD.CA.E0	Ealiy~	عَلِيَّتَيْهِ	Ealiy~atayohi	6492			None	[Ealiy~]	Ealiy~/ADJ+atayo/NSUFF_FEM_DU_ACC_POSS+hu/POSS_PRON_3MS	supreme;high	[-]	[FD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:C:POSS_PRON+C:ay#+FD]_[CT:C:i#||C:ay#||C:iy#]_[CF:!C:i#+C:POSSPRON-iy+C:POSS_PRON-iy]	pos:adj gen:f num:d cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
79	OK-ONE	1	NOM.FP.DN	Ealiy~	عَلِيّاتُ	Ealiy~Atu	6488			None	[Ealiy~]	Ealiy~/ADJ+At/NSUFF_FEM_PL+u/CASE_DEF_NOM	supreme;high	[-]	[FP]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DN]_[CS:FP]_[CT:-]_[CF:#a>]	pos:adj gen:f num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
80	OK-ONE	1	NOM.FP.DG	Ealiy~	عَلِيّاتِ	Ealiy~Ati	6488			None	[Ealiy~]	Ealiy~/ADJ+At/NSUFF_FEM_PL+i/CASE_DEF_GEN	supreme;high	[-]	[FP]	P:[Nom.Pr.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DG]_[CS:FP]_[CT:-]_[CF:#a>]	pos:adj gen:f num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
81	OK-ONE	1	NOM.FP.DA	Ealiy~	عَلِيّاتِ	Ealiy~Ati	6488			None	[Ealiy~]	Ealiy~/ADJ+At/NSUFF_FEM_PL+i/CASE_DEF_ACC	supreme;high	[-]	[FP]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DA]_[CS:FP]_[CT:-]_[CF:#a>]	pos:adj gen:f num:p cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
82	OK-ONE	1	NOM.FP.IN	Ealiy~	عَلِيّاتٌ	Ealiy~AtN	6488			None	[Ealiy~]	Ealiy~/ADJ+At/NSUFF_FEM_PL+N/CASE_INDEF_NOM	supreme;high	[-]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IN]_[CS:FP]_[CT:-]_[CF:#a>]	pos:adj gen:f num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
83	OK-ONE	1	NOM.FP.IG	Ealiy~	عَلِيّاتٍ	Ealiy~AtK	6488			None	[Ealiy~]	Ealiy~/ADJ+At/NSUFF_FEM_PL+K/CASE_INDEF_GEN	supreme;high	[-]	[FP]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IG]_[CS:FP]_[CT:-]_[CF:#a>]	pos:adj gen:f num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
84	OK-ONE	1	NOM.FP.IA	Ealiy~	عَلِيّاتٍ	Ealiy~AtK	6488			None	[Ealiy~]	Ealiy~/ADJ+At/NSUFF_FEM_PL+K/CASE_INDEF_ACC	supreme;high	[-]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IA]_[CS:FP]_[CT:-]_[CF:#a>]	pos:adj gen:f num:p cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
85	OK-ONE	1	NOM.FP.CN	Ealiy~	عَلِيّاتُ	Ealiy~Atu	6488			None	[Ealiy~]	Ealiy~/ADJ+At/NSUFF_FEM_PL+u/CASE_DEF_NOM	supreme;high	[-]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:FP]_[CT:-]_[CF:#a>+C:POSSPRON-iy+C:POSS_PRON-iy]	pos:adj gen:f num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
86	OK-ONE	1	NOM.FP.CG	Ealiy~	عَلِيّاتِ	Ealiy~Ati	6488			None	[Ealiy~]	Ealiy~/ADJ+At/NSUFF_FEM_PL+i/CASE_DEF_GEN	supreme;high	[-]	[FP]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:C:i#+FP]_[CT:-]_[CF:#a>+C:POSSPRON-iy+C:POSS_PRON-iy]	pos:adj gen:f num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
87	OK-ONE	1	NOM.FP.CA	Ealiy~	عَلِيّاتِ	Ealiy~Ati	6488			None	[Ealiy~]	Ealiy~/ADJ+At/NSUFF_FEM_PL+i/CASE_DEF_ACC	supreme;high	[-]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:C:i#+FP]_[CT:-]_[CF:#a>+C:POSSPRON-iy+C:POSS_PRON-iy]	pos:adj gen:f num:p cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
88	OK-ZERO-E0-DEFINITE	0	NOM.FP.DN.E0	Ealiy~			6488			None	[Ealiy~]			[-]	[FP]					FSE0 M0 PS0	0
89	OK-ZERO-E0-DEFINITE	0	NOM.FP.DG.E0	Ealiy~			6488			None	[Ealiy~]			[-]	[FP]					FSE0 M0 PS0	1
90	OK-ZERO-E0-DEFINITE	0	NOM.FP.DA.E0	Ealiy~			6488			None	[Ealiy~]			[-]	[FP]					FSE0 M0 PS0	0
91	OK-ONE	1	NOM.FP.CN.E0	Ealiy~	عَلِيّاتُهُ	Ealiy~Atuhu	6488			None	[Ealiy~]	Ealiy~/ADJ+At/NSUFF_FEM_PL+u/CASE_DEF_NOM+hu/POSS_PRON_3MS	supreme;high	[-]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:C:POSS_PRON+FP]_[CT:-]_[CF:#a>+C:POSSPRON-iy+C:POSS_PRON-iy+C:ay#+C:i#+C:i#||C:ay#||C:iy#+C:iy#]	pos:adj gen:f num:p cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
92	OK-ONE	1	NOM.FP.CG.E0	Ealiy~	عَلِيّاتِهِ	Ealiy~Atihi	6488			None	[Ealiy~]	Ealiy~/ADJ+At/NSUFF_FEM_PL+i/CASE_DEF_GEN+hu/POSS_PRON_3MS	supreme;high	[-]	[FP]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:C:POSS_PRON+C:i#+FP]_[CT:C:i#||C:ay#||C:iy#]_[CF:!C:i#+#a>+C:POSSPRON-iy+C:POSS_PRON-iy]	pos:adj gen:f num:p cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
93	OK-ONE	1	NOM.FP.CA.E0	Ealiy~	عَلِيّاتِهِ	Ealiy~Atihi	6488			None	[Ealiy~]	Ealiy~/ADJ+At/NSUFF_FEM_PL+i/CASE_DEF_ACC+hu/POSS_PRON_3MS	supreme;high	[-]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:C:POSS_PRON+C:i#+FP]_[CT:C:i#||C:ay#||C:iy#]_[CF:!C:i#+#a>+C:POSSPRON-iy+C:POSS_PRON-iy]	pos:adj gen:f num:p cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
94	OK-ONE	1	NOM.MP.DN	>amoriykiy~	أَمْرِيكانُ	>amoriykAnu	285			None	[>amoriykAn]	>amoriykAn/ADJ+u/CASE_DEF_NOM	American	[-]	[MS]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS]_[CF:-]	S:[DN]_[CS:MS+u-suff]_[CT:-]_[CF:#aY-Ap-y||#A-Ap-w||#aA||Mono+#iy||#A}iy]	pos:adj gen:m num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK XPos0 FSE0 PS0	0
95	OK-ONE	1	NOM.MP.DG	>amoriykiy~	أَمْرِيكانِ	>amoriykAni	285			None	[>amoriykAn]	>amoriykAn/ADJ+i/CASE_DEF_GEN	American	[-]	[MS]	P:[Nom.Pr.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS]_[CF:-]	S:[DG]_[CS:MS+i-suff]_[CT:-]_[CF:#aY-Ap-y||#A-Ap-w||#aA||Mono+#iy||#A}iy]	pos:adj gen:m num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK XPos0 FSE0 PS0	1
96	OK-ONE	1	NOM.MP.DA	>amoriykiy~	أَمْرِيكانَ	>amoriykAna	285			None	[>amoriykAn]	>amoriykAn/ADJ+a/CASE_DEF_ACC	American	[-]	[MS]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS]_[CF:-]	S:[DA]_[CS:MS+a-suff]_[CT:-]_[CF:#aY-Ap-y||#A-Ap-w||#aA||Mono]	pos:adj gen:m num:p cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK XPos0 FSE0 PS0	0
97	OK-ONE	1	NOM.MP.IN	>amoriykiy~	أَمْرِيكانٌ	>amoriykAnN	285			None	[>amoriykAn]	>amoriykAn/ADJ+N/CASE_INDEF_NOM	American	[-]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS]_[CF:-]	S:[IN]_[CS:MS+u-suff]_[CT:-]_[CF:#aA||Mono+#aY-Ap-y||#A-Ap-w+#iy||#A}iy+@dip]	pos:adj gen:m num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK XPos0 FSE0 PS0	1
98	OK-ONE	1	NOM.MP.IG	>amoriykiy~	أَمْرِيكانٍ	>amoriykAnK	285			None	[>amoriykAn]	>amoriykAn/ADJ+K/CASE_INDEF_GEN	American	[-]	[MS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:-]_[CT:MS]_[CF:-]	S:[IG]_[CS:MS+i-suff]_[CT:-]_[CF:#aA||Mono+#aY-Ap-y||#A-Ap-w+@dip]	pos:adj gen:m num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	M0 OK XPos0 FSE0 PS0	0
