LINE	STATUS	COUNT	SIGNATURE	LEMMA	DIAC_AR	DIAC	FREQ	QC	COMMENTS	PATTERN	STEM	BW	GLOSS	COND-S	COND-T	PREF-CAT	STEM-CAT	SUFF-CAT	FEATS	DEBUG	COLOR
35	OK-ZERO-E0-DEFINITE	0	NOM.MD.DG.P0.E0	{id~iEA'			112			None	[{id~iEA]			[#A'@w]	[MD]					FSE0 PS0 PP0	1
36	OK-ZERO-E0-DEFINITE	0	NOM.MD.DA.P0.E0	{id~iEA'			112			None	[{id~iEA]			[#A'@w]	[MD]					FSE0 PS0 PP0	0
37	CHECK-GT-ONE	2	NOM.MD.CN.E0	{id~iEA'	اِدِّعاءاهُ	Aid~iEA'Ahu	112			None	[{id~iEA]	{id~iEA/NOUN+'/STEM+A/NSUFF_MASC_DU_NOM_POSS+hu/POSS_PRON_3MS	allegation;claim;prosecution	[#A'@w]	[MD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||FP]_[CF:-]	S:[CN.Pron]_[CS:#^A+MD+POSS_PRON+enc0]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#^ay+#^i+#^iy+#^i||#^ay||#^iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:noun gen:m num:d cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	1
38	CHECK-GT-ONE	2	NOM.MD.CN.E0	{id~iEA'	اِدِّعاواهُ	Aid~iEAwAhu	112			None	[{id~iEA]	{id~iEA/NOUN+w/STEM+A/NSUFF_MASC_DU_NOM_POSS+hu/POSS_PRON_3MS	allegation;claim;prosecution	[#A'@w]	[MD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||FP]_[CF:-]	S:[CN.Pron]_[CS:#^A+MD+POSS_PRON+enc0]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#^ay+#^i+#^iy+#^i||#^ay||#^iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:noun gen:m num:d cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	1
39	CHECK-GT-ONE	2	NOM.MD.CG.E0	{id~iEA'	اِدِّعاءَيْهِ	Aid~iEA'ayohi	112			None	[{id~iEA]	{id~iEA/NOUN+'/STEM+ayo/NSUFF_MASC_DU_GEN_POSS+hu/POSS_PRON_3MS	allegation;claim;prosecution	[#A'@w]	[MD]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||FP]_[CF:-]	S:[CG.Pron]_[CS:#^ay+MD+POSS_PRON+enc0]_[CT:#A'@w+#^i||#^ay||#^iy+MD||FP]_[CF:!#^i+#A'+#A'-w+#A}iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:noun gen:m num:d cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	0
40	CHECK-GT-ONE	2	NOM.MD.CG.E0	{id~iEA'	اِدِّعاوَيْهِ	Aid~iEAwayohi	112			None	[{id~iEA]	{id~iEA/NOUN+w/STEM+ayo/NSUFF_MASC_DU_GEN_POSS+hu/POSS_PRON_3MS	allegation;claim;prosecution	[#A'@w]	[MD]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||FP]_[CF:-]	S:[CG.Pron]_[CS:#^ay+MD+POSS_PRON+enc0]_[CT:#A'@w+#^i||#^ay||#^iy+MD||FP]_[CF:!#^i+#A'+#A'-w+#A}iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:noun gen:m num:d cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	0
41	CHECK-GT-ONE	2	NOM.MD.CA.E0	{id~iEA'	اِدِّعاءَيْهِ	Aid~iEA'ayohi	112			None	[{id~iEA]	{id~iEA/NOUN+'/STEM+ayo/NSUFF_MASC_DU_ACC_POSS+hu/POSS_PRON_3MS	allegation;claim;prosecution	[#A'@w]	[MD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||FP]_[CF:-]	S:[CA.Pron]_[CS:#^ay+MD+POSS_PRON+enc0]_[CT:#A'@w+#^i||#^ay||#^iy+MD||FP]_[CF:!#^i+#A'+#A'-w+#A}iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:noun gen:m num:d cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	1
42	CHECK-GT-ONE	2	NOM.MD.CA.E0	{id~iEA'	اِدِّعاوَيْهِ	Aid~iEAwayohi	112			None	[{id~iEA]	{id~iEA/NOUN+w/STEM+ayo/NSUFF_MASC_DU_ACC_POSS+hu/POSS_PRON_3MS	allegation;claim;prosecution	[#A'@w]	[MD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||FP]_[CF:-]	S:[CA.Pron]_[CS:#^ay+MD+POSS_PRON+enc0]_[CT:#A'@w+#^i||#^ay||#^iy+MD||FP]_[CF:!#^i+#A'+#A'-w+#A}iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:noun gen:m num:d cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	1
43	CHECK-GT-ONE	2	NOM.MP.DN.P0	{id~iEA'	الاِدِّعاءاتُ	AlAid~iEA'Atu	111			None	[{id~iEA]	Al/DET+{id~iEA/NOUN+'/STEM+At/NSUFF_FEM_PL+u/CASE_DEF_NOM	allegation;claim;prosecution	[#A'@w]	[FP]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||FP]_[CF:-]	S:[DN]_[CS:FP]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:noun gen:m num:p cas:n enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	OK M0 PS0 PP0	0
44	CHECK-GT-ONE	2	NOM.MP.DN.P0	{id~iEA'	الاِدِّعاواتُ	AlAid~iEAwAtu	111			None	[{id~iEA]	Al/DET+{id~iEA/NOUN+w/STEM+At/NSUFF_FEM_PL+u/CASE_DEF_NOM	allegation;claim;prosecution	[#A'@w]	[FP]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||FP]_[CF:-]	S:[DN]_[CS:FP]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:noun gen:m num:p cas:n enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	OK M0 PS0 PP0	0
45	CHECK-GT-ONE	2	NOM.MP.DG.P0	{id~iEA'	الاِدِّعاءاتِ	AlAid~iEA'Ati	111			None	[{id~iEA]	Al/DET+{id~iEA/NOUN+'/STEM+At/NSUFF_FEM_PL+i/CASE_DEF_GEN	allegation;claim;prosecution	[#A'@w]	[FP]	P:[Nom.Pr.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||FP]_[CF:-]	S:[DG]_[CS:FP]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:noun gen:m num:p cas:g enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	OK M0 PS0 PP0	1
46	CHECK-GT-ONE	2	NOM.MP.DG.P0	{id~iEA'	الاِدِّعاواتِ	AlAid~iEAwAti	111			None	[{id~iEA]	Al/DET+{id~iEA/NOUN+w/STEM+At/NSUFF_FEM_PL+i/CASE_DEF_GEN	allegation;claim;prosecution	[#A'@w]	[FP]	P:[Nom.Pr.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||FP]_[CF:-]	S:[DG]_[CS:FP]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:noun gen:m num:p cas:g enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	OK M0 PS0 PP0	1
47	CHECK-GT-ONE	2	NOM.MP.DA.P0	{id~iEA'	الاِدِّعاءاتِ	AlAid~iEA'Ati	111			None	[{id~iEA]	Al/DET+{id~iEA/NOUN+'/STEM+At/NSUFF_FEM_PL+i/CASE_DEF_ACC	allegation;claim;prosecution	[#A'@w]	[FP]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||FP]_[CF:-]	S:[DA]_[CS:FP]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:noun gen:m num:p cas:a enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	OK M0 PS0 PP0	0
48	CHECK-GT-ONE	2	NOM.MP.DA.P0	{id~iEA'	الاِدِّعاواتِ	AlAid~iEAwAti	111			None	[{id~iEA]	Al/DET+{id~iEA/NOUN+w/STEM+At/NSUFF_FEM_PL+i/CASE_DEF_ACC	allegation;claim;prosecution	[#A'@w]	[FP]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||FP]_[CF:-]	S:[DA]_[CS:FP]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:noun gen:m num:p cas:a enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	OK M0 PS0 PP0	0
49	CHECK-GT-ONE	2	NOM.MP.IN	{id~iEA'	اِدِّعاءاتٌ	Aid~iEA'AtN	111			None	[{id~iEA]	{id~iEA/NOUN+'/STEM+At/NSUFF_FEM_PL+N/CASE_INDEF_NOM	allegation;claim;prosecution	[#A'@w]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||FP]_[CF:-]	S:[IN]_[CS:FP]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:noun gen:m num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	1
50	CHECK-GT-ONE	2	NOM.MP.IN	{id~iEA'	اِدِّعاواتٌ	Aid~iEAwAtN	111			None	[{id~iEA]	{id~iEA/NOUN+w/STEM+At/NSUFF_FEM_PL+N/CASE_INDEF_NOM	allegation;claim;prosecution	[#A'@w]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||FP]_[CF:-]	S:[IN]_[CS:FP]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:noun gen:m num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	1
51	CHECK-GT-ONE	2	NOM.MP.IG	{id~iEA'	اِدِّعاءاتٍ	Aid~iEA'AtK	111			None	[{id~iEA]	{id~iEA/NOUN+'/STEM+At/NSUFF_FEM_PL+K/CASE_INDEF_GEN	allegation;claim;prosecution	[#A'@w]	[FP]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||FP]_[CF:-]	S:[IG]_[CS:FP]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:noun gen:m num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	0
52	CHECK-GT-ONE	2	NOM.MP.IG	{id~iEA'	اِدِّعاواتٍ	Aid~iEAwAtK	111			None	[{id~iEA]	{id~iEA/NOUN+w/STEM+At/NSUFF_FEM_PL+K/CASE_INDEF_GEN	allegation;claim;prosecution	[#A'@w]	[FP]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||FP]_[CF:-]	S:[IG]_[CS:FP]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:noun gen:m num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	0
53	CHECK-GT-ONE	2	NOM.MP.IA	{id~iEA'	اِدِّعاءاتٍ	Aid~iEA'AtK	111			None	[{id~iEA]	{id~iEA/NOUN+'/STEM+At/NSUFF_FEM_PL+K/CASE_INDEF_ACC	allegation;claim;prosecution	[#A'@w]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||FP]_[CF:-]	S:[IA]_[CS:FP]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:noun gen:m num:p cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	1
54	CHECK-GT-ONE	2	NOM.MP.IA	{id~iEA'	اِدِّعاواتٍ	Aid~iEAwAtK	111			None	[{id~iEA]	{id~iEA/NOUN+w/STEM+At/NSUFF_FEM_PL+K/CASE_INDEF_ACC	allegation;claim;prosecution	[#A'@w]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||FP]_[CF:-]	S:[IA]_[CS:FP]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:noun gen:m num:p cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	1
55	CHECK-GT-ONE	2	NOM.MP.CN	{id~iEA'	اِدِّعاءاتُ	Aid~iEA'Atu	111			None	[{id~iEA]	{id~iEA/NOUN+'/STEM+At/NSUFF_FEM_PL+u/CASE_DEF_NOM	allegation;claim;prosecution	[#A'@w]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||FP]_[CF:-]	S:[CN.Pron]_[CS:FP]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:noun gen:m num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	0
56	CHECK-GT-ONE	2	NOM.MP.CN	{id~iEA'	اِدِّعاواتُ	Aid~iEAwAtu	111			None	[{id~iEA]	{id~iEA/NOUN+w/STEM+At/NSUFF_FEM_PL+u/CASE_DEF_NOM	allegation;claim;prosecution	[#A'@w]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||FP]_[CF:-]	S:[CN.Pron]_[CS:FP]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:noun gen:m num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	0
57	CHECK-GT-ONE	2	NOM.MP.CG	{id~iEA'	اِدِّعاءاتِ	Aid~iEA'Ati	111			None	[{id~iEA]	{id~iEA/NOUN+'/STEM+At/NSUFF_FEM_PL+i/CASE_DEF_GEN	allegation;claim;prosecution	[#A'@w]	[FP]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||FP]_[CF:-]	S:[CG.Pron]_[CS:#^i+FP]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:noun gen:m num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	1
58	CHECK-GT-ONE	2	NOM.MP.CG	{id~iEA'	اِدِّعاواتِ	Aid~iEAwAti	111			None	[{id~iEA]	{id~iEA/NOUN+w/STEM+At/NSUFF_FEM_PL+i/CASE_DEF_GEN	allegation;claim;prosecution	[#A'@w]	[FP]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||FP]_[CF:-]	S:[CG.Pron]_[CS:#^i+FP]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:noun gen:m num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	1
59	CHECK-GT-ONE	2	NOM.MP.CA	{id~iEA'	اِدِّعاءاتِ	Aid~iEA'Ati	111			None	[{id~iEA]	{id~iEA/NOUN+'/STEM+At/NSUFF_FEM_PL+i/CASE_DEF_ACC	allegation;claim;prosecution	[#A'@w]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||FP]_[CF:-]	S:[CA.Pron]_[CS:#^i+FP]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:noun gen:m num:p cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	0
60	CHECK-GT-ONE	2	NOM.MP.CA	{id~iEA'	اِدِّعاواتِ	Aid~iEAwAti	111			None	[{id~iEA]	{id~iEA/NOUN+w/STEM+At/NSUFF_FEM_PL+i/CASE_DEF_ACC	allegation;claim;prosecution	[#A'@w]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||FP]_[CF:-]	S:[CA.Pron]_[CS:#^i+FP]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:noun gen:m num:p cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	0
61	OK-ZERO-E0-DEFINITE	0	NOM.MP.DN.P0.E0	{id~iEA'			111			None	[{id~iEA]			[#A'@w]	[FP]					FSE0 PS0 PP0	1
62	OK-ZERO-E0-DEFINITE	0	NOM.MP.DG.P0.E0	{id~iEA'			111			None	[{id~iEA]			[#A'@w]	[FP]					FSE0 PS0 PP0	0
63	OK-ZERO-E0-DEFINITE	0	NOM.MP.DA.P0.E0	{id~iEA'			111			None	[{id~iEA]			[#A'@w]	[FP]					FSE0 PS0 PP0	1
64	CHECK-GT-ONE	2	NOM.MP.CN.E0	{id~iEA'	اِدِّعاءاتُهُ	Aid~iEA'Atuhu	111			None	[{id~iEA]	{id~iEA/NOUN+'/STEM+At/NSUFF_FEM_PL+u/CASE_DEF_NOM+hu/POSS_PRON_3MS	allegation;claim;prosecution	[#A'@w]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||FP]_[CF:-]	S:[CN.Pron]_[CS:FP+POSS_PRON+enc0]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#^ay+#^i+#^iy+#^i||#^ay||#^iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:noun gen:m num:p cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	0
65	CHECK-GT-ONE	2	NOM.MP.CN.E0	{id~iEA'	اِدِّعاواتُهُ	Aid~iEAwAtuhu	111			None	[{id~iEA]	{id~iEA/NOUN+w/STEM+At/NSUFF_FEM_PL+u/CASE_DEF_NOM+hu/POSS_PRON_3MS	allegation;claim;prosecution	[#A'@w]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||FP]_[CF:-]	S:[CN.Pron]_[CS:FP+POSS_PRON+enc0]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#^ay+#^i+#^iy+#^i||#^ay||#^iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:noun gen:m num:p cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	0
66	CHECK-GT-ONE	2	NOM.MP.CG.E0	{id~iEA'	اِدِّعاءاتِهِ	Aid~iEA'Atihi	111			None	[{id~iEA]	{id~iEA/NOUN+'/STEM+At/NSUFF_FEM_PL+i/CASE_DEF_GEN+hu/POSS_PRON_3MS	allegation;claim;prosecution	[#A'@w]	[FP]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||FP]_[CF:-]	S:[CG.Pron]_[CS:#^i+FP+POSS_PRON+enc0]_[CT:#A'@w+#^i||#^ay||#^iy+MD||FP]_[CF:!#^i+#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:noun gen:m num:p cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	1
67	CHECK-GT-ONE	2	NOM.MP.CG.E0	{id~iEA'	اِدِّعاواتِهِ	Aid~iEAwAtihi	111			None	[{id~iEA]	{id~iEA/NOUN+w/STEM+At/NSUFF_FEM_PL+i/CASE_DEF_GEN+hu/POSS_PRON_3MS	allegation;claim;prosecution	[#A'@w]	[FP]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||FP]_[CF:-]	S:[CG.Pron]_[CS:#^i+FP+POSS_PRON+enc0]_[CT:#A'@w+#^i||#^ay||#^iy+MD||FP]_[CF:!#^i+#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:noun gen:m num:p cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	1
68	CHECK-GT-ONE	2	NOM.MP.CA.E0	{id~iEA'	اِدِّعاءاتِهِ	Aid~iEA'Atihi	111			None	[{id~iEA]	{id~iEA/NOUN+'/STEM+At/NSUFF_FEM_PL+i/CASE_DEF_ACC+hu/POSS_PRON_3MS	allegation;claim;prosecution	[#A'@w]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w]_[CT:MS||MD||FP]_[CF:-]	S:[CA.Pron]_[CS:#^i+FP+POSS_PRON+enc0]_[CT:#A'@w+#^i||#^ay||#^iy+MD||FP]_[CF:!#^i+#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:noun gen:m num:p cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	0
